Date,Value,,30-day average
28/12/2015,4.665,,4.716129032
29/12/2015,4.7575,,4.713467742
30/12/2015,4.6975,,4.707580645
31/12/2015,4.7,,4.705806452
04/01/2016,4.5825,,4.705322581
05/01/2016,4.6125,,4.706612903
06/01/2016,4.6275,,4.706774194
07/01/2016,4.685,,4.705403226
08/01/2016,4.785,,4.698790323
11/01/2016,4.69,,4.687806452
12/01/2016,4.8125,,4.681274194
13/01/2016,4.78,,4.670758065
14/01/2016,4.6875,,4.662241935
15/01/2016,4.7375,,4.654903226
19/01/2016,4.745,,4.647322581
20/01/2016,4.715,,4.642564516
21/01/2016,4.75,,4.639096774
22/01/2016,4.755,,4.635145161
25/01/2016,4.815,,4.63183871
26/01/2016,4.8475,,4.627564516
27/01/2016,4.765,,4.625064516
28/01/2016,4.7225,,4.624822581
29/01/2016,4.7925,,4.626919355
01/02/2016,4.7525,,4.626274194
02/02/2016,4.7525,,4.624822581
03/02/2016,4.8,,4.620709677
04/02/2016,4.7275,,4.615225806
05/02/2016,4.6675,,4.613209677
08/02/2016,4.585,,4.613209677
09/02/2016,4.575,,4.61466129
10/02/2016,4.6125,,4.616435484
11/02/2016,4.5825,,4.619580645
12/02/2016,4.575,,4.625548387
16/02/2016,4.6425,,4.627645161
17/02/2016,4.685,,4.630629032
18/02/2016,4.6225,,4.632967742
19/02/2016,4.6175,,4.637
22/02/2016,4.585,,4.640951613
23/02/2016,4.48,,4.642403226
24/02/2016,4.4445,,4.645306452
25/02/2016,4.4875,,4.650403226
26/02/2016,4.4865,,4.649919355
29/02/2016,4.516,,4.65116129
01/03/2016,4.46,,4.654354839
02/03/2016,4.5025,,4.658790323
03/03/2016,4.5975,,4.661854839
04/03/2016,4.6075,,4.666048387
07/03/2016,4.6275,,4.674274194
08/03/2016,4.6525,,4.68766129
09/03/2016,4.6825,,4.6975
10/03/2016,4.77,,4.697096774
11/03/2016,4.7575,,4.695241935
14/03/2016,4.7875,,4.697048387
15/03/2016,4.7725,,4.696790323
16/03/2016,4.7075,,4.69816129
17/03/2016,4.625,,4.703209677
18/03/2016,4.63,,4.711354839
21/03/2016,4.665,,4.713854839
22/03/2016,4.6675,,4.715387097
23/03/2016,4.63,,4.714258065
24/03/2016,4.63,,4.7145
28/03/2016,4.71,,4.712403226
29/03/2016,4.7675,,4.709258065
30/03/2016,4.64,,4.703532258
31/03/2016,4.735,,4.704822581
01/04/2016,4.7575,,4.705225806
04/04/2016,4.7475,,4.704903226
05/04/2016,4.74,,4.70716129
06/04/2016,4.63,,4.709096774
07/04/2016,4.57,,4.710951613
08/04/2016,4.6025,,4.714419355
11/04/2016,4.4725,,4.714983871
12/04/2016,4.525,,4.720387097
13/04/2016,4.615,,4.724741935
14/04/2016,4.5975,,4.731112903
15/04/2016,4.5975,,4.738129032
18/04/2016,4.7275,,4.73966129
19/04/2016,4.8625,,4.739983871
20/04/2016,5.0425,,4.739741935
21/04/2016,4.9575,,4.737483871
22/04/2016,4.67,,4.741274194
25/04/2016,4.7125,,4.754822581
26/04/2016,4.8135,,4.770387097
27/04/2016,4.7795,,4.779709677
28/04/2016,4.815,,4.785209677
29/04/2016,4.864,,4.788354839
02/05/2016,4.8775,,4.787903226
03/05/2016,4.7075,,4.784596774
04/05/2016,4.7125,,4.78516129
05/05/2016,4.6325,,4.788387097
06/05/2016,4.6375,,4.791532258
09/05/2016,4.565,,4.78983871
10/05/2016,4.6125,,4.790564516
11/05/2016,4.59,,4.788306452
12/05/2016,4.68,,4.786935484
13/05/2016,4.7475,,4.780822581
16/05/2016,4.7475,,4.772564516
17/05/2016,4.8175,,4.760870968
18/05/2016,4.8,,4.748258065
19/05/2016,4.6875,,4.732209677
20/05/2016,4.6775,,4.72083871
23/05/2016,4.62,,4.708177419
24/05/2016,4.64,,4.696403226
25/05/2016,4.66,,4.687048387
26/05/2016,4.8125,,4.675596774
27/05/2016,4.815,,4.661806452
31/05/2016,4.645,,4.64833871
01/06/2016,4.7375,,4.6385
02/06/2016,4.855,,4.622693548
03/06/2016,4.9725,,4.604629032
06/06/2016,5.075,,4.579064516
07/06/2016,5.09,,4.548580645
08/06/2016,5.195,,4.519145161
09/06/2016,5.1025,,4.488741935
10/06/2016,4.95,,4.462532258
13/06/2016,4.9125,,4.436725806
14/06/2016,4.85,,4.412048387
15/06/2016,4.775,,4.387935484
16/06/2016,4.725,,4.365435484
17/06/2016,4.8125,,4.343983871
20/06/2016,4.73,,4.318177419
21/06/2016,4.585,,4.297935484
22/06/2016,4.5875,,4.280112903
23/06/2016,4.5425,,4.266322581
24/06/2016,4.5475,,4.254306452
27/06/2016,4.4905,,4.242129032
28/06/2016,4.4915,,4.233322581
29/06/2016,4.385,,4.222709677
30/06/2016,4.4265,,4.217548387
01/07/2016,4.3025,,4.210887097
05/07/2016,4.335,,4.208709677
06/07/2016,4.285,,4.206290323
07/07/2016,4.255,,4.205806452
08/07/2016,4.35,,4.206290323
11/07/2016,4.305,,4.199919355
12/07/2016,4.385,,4.192580645
13/07/2016,4.3975,,4.181451613
14/07/2016,4.34,,4.169032258
15/07/2016,4.2475,,4.154290323
18/07/2016,4.295,,4.140209677
19/07/2016,4.18,,4.124451613
20/07/2016,4.13,,4.113096774
21/07/2016,4.1775,,4.107209677
22/07/2016,4.2525,,4.101241935
25/07/2016,4.29,,4.092612903
26/07/2016,4.15,,4.084145161
27/07/2016,4.1475,,4.081241935
28/07/2016,4.1025,,4.077612903
29/07/2016,4.0775,,4.077290323
01/08/2016,4.06,,4.075112903
02/08/2016,4.0125,,4.074145161
03/08/2016,4.1025,,4.073580645
04/08/2016,4.0325,,4.071322581
05/08/2016,4.16,,4.071564516
08/08/2016,4.17,,4.06833871
09/08/2016,4.17,,4.065354839
10/08/2016,4.2175,,4.061645161
11/08/2016,4.1625,,4.05616129
12/08/2016,4.225,,4.049629032
15/08/2016,4.22,,4.04366129
16/08/2016,4.235,,4.037612903
17/08/2016,4.26,,4.029709677
18/08/2016,4.27,,4.021967742
19/08/2016,4.27,,4.011806452
22/08/2016,4.1525,,4.001645161
23/08/2016,4.0775,,3.99833871
24/08/2016,4.04,,3.994467742
25/08/2016,4.0125,,3.991483871
26/08/2016,3.883,,3.992290323
29/08/2016,3.811,,3.998403226
30/08/2016,3.8065,,4.003451613
31/08/2016,3.828,,4.014854839
01/09/2016,3.9475,,4.027177419
02/09/2016,3.9925,,4.036532258
06/09/2016,3.985,,4.043225806
07/09/2016,4.0275,,4.050241935
08/09/2016,4.06,,4.05483871
09/09/2016,4.035,,4.057580645
12/09/2016,4.0925,,4.057258065
13/09/2016,4.01,,4.055645161
14/09/2016,4.03,,4.059032258
15/09/2016,3.995,,4.062741935
16/09/2016,4.0325,,4.065645161
19/09/2016,4.04,,4.06983871
20/09/2016,4.06,,4.073145161
21/09/2016,4.0775,,4.076935484
22/09/2016,4.055,,4.078306452
23/09/2016,4.0475,,4.081129032
26/09/2016,3.96,,4.082822581
27/09/2016,4.04,,4.089032258
28/09/2016,4.0325,,4.089919355
29/09/2016,3.99,,4.090403226
30/09/2016,4.02,,4.091693548
03/10/2016,3.955,,4.089112903
04/10/2016,3.955,,4.090241935
05/10/2016,4.05,,4.090725806
06/10/2016,3.9575,,4.090080645
07/10/2016,3.9475,,4.094032258
10/10/2016,4.0375,,4.099032258
11/10/2016,4.0725,,4.10016129
12/10/2016,3.9675,,4.098306452
13/10/2016,4.16,,4.099516129
14/10/2016,4.21,,4.094451613
17/10/2016,4.2375,,4.087306452
18/10/2016,4.2,,4.079096774
19/10/2016,4.2025,,4.071193548
20/10/2016,4.17,,4.066032258
21/10/2016,4.145,,4.063209677
24/10/2016,4.025,,4.060709677
25/10/2016,4.0425,,4.060225806
26/10/2016,4.115,,4.061516129
27/10/2016,4.145,,4.063048387
28/10/2016,4.085,,4.063935484
31/10/2016,4.1625,,4.06683871
01/11/2016,4.1425,,4.067403226
02/11/2016,4.1775,,4.065790323
03/11/2016,4.12,,4.063048387
04/11/2016,4.1425,,4.060790323
07/11/2016,4.1,,4.057241935
08/11/2016,4.1525,,4.053854839
09/11/2016,4.0675,,4.047967742
10/11/2016,4.0475,,4.043693548
11/11/2016,4.03,,4.045225806
14/11/2016,3.94,,4.044741935
15/11/2016,3.99,,4.048209677
16/11/2016,3.97,,4.051112903
17/11/2016,4.03,,4.054177419
18/11/2016,4.08,,4.059177419
21/11/2016,4.1025,,4.065064516
22/11/2016,4.0725,,4.069258065
23/11/2016,4.015,,4.075709677
25/11/2016,4.005,,4.083854839
28/11/2016,4.003,,4.089741935
29/11/2016,3.9885,,4.098112903
30/11/2016,3.983,,4.106870968
01/12/2016,3.955,,4.118225806
02/12/2016,4.0425,,4.129677419
05/12/2016,4.0825,,4.135887097
06/12/2016,4.0675,,4.14233871
07/12/2016,4.01,,4.150887097
08/12/2016,4.0825,,4.159193548
09/12/2016,4.1625,,4.164435484
12/12/2016,4.1725,,4.167903226
13/12/2016,4.175,,4.168951613
14/12/2016,4.18,,4.167822581
15/12/2016,4.0925,,4.168709677
16/12/2016,4.0925,,4.176612903
19/12/2016,4.05,,4.184758065
20/12/2016,4.0325,,4.192903226
21/12/2016,3.995,,4.199112903
22/12/2016,3.97,,4.209193548
23/12/2016,3.935,,4.220645161
27/12/2016,4.095,,4.236774194
28/12/2016,4.015,,4.249516129
29/12/2016,4.0475,,4.265887097
30/12/2016,4.08,,4.280322581
03/01/2017,4.065,,4.295403226
04/01/2017,4.185,,4.308709677
05/01/2017,4.2625,,4.315967742
06/01/2017,4.2325,,4.319112903
09/01/2017,4.2725,,4.324919355
10/01/2017,4.2675,,4.329387097
11/01/2017,4.1875,,4.333
12/01/2017,4.2625,,4.336870968
13/01/2017,4.26,,4.341290323
17/01/2017,4.335,,4.351290323
18/01/2017,4.31,,4.3575
19/01/2017,4.235,,4.364758065
20/01/2017,4.2825,,4.376048387
23/01/2017,4.3325,,4.38516129
24/01/2017,4.2675,,4.389596774
25/01/2017,4.245,,4.39516129
26/01/2017,4.27,,4.400322581
27/01/2017,4.205,,4.401451613
30/01/2017,4.14,,4.404677419
31/01/2017,4.2075,,4.411774194
01/02/2017,4.3375,,4.416693548
02/02/2017,4.345,,4.4175
03/02/2017,4.3025,,4.416129032
06/02/2017,4.225,,4.414919355
07/02/2017,4.3075,,4.41483871
08/02/2017,4.325,,4.411693548
09/02/2017,4.435,,4.409193548
10/02/2017,4.49,,4.401854839
13/02/2017,4.5225,,4.393951613
14/02/2017,4.495,,4.385322581
15/02/2017,4.5475,,4.376129032
16/02/2017,4.4775,,4.367016129
17/02/2017,4.41,,4.360564516
21/02/2017,4.36,,4.356048387
22/02/2017,4.4125,,4.354032258
23/02/2017,4.411,,4.348225806
24/02/2017,4.3795,,4.342709677
27/02/2017,4.3075,,4.339741935
28/02/2017,4.3995,,4.340548387
01/03/2017,4.57,,4.338387097
02/03/2017,4.5275,,4.329596774
03/03/2017,4.535,,4.319354839
06/03/2017,4.585,,4.309354839
07/03/2017,4.565,,4.296612903
08/03/2017,4.47,,4.280403226
09/03/2017,4.44,,4.266854839
10/03/2017,4.405,,4.253467742
13/03/2017,4.305,,4.244403226
14/03/2017,4.305,,4.239483871
15/03/2017,4.36,,4.237435484
16/03/2017,4.36,,4.23533871
17/03/2017,4.3625,,4.241790323
20/03/2017,4.3025,,4.247516129
21/03/2017,4.265,,4.255177419
22/03/2017,4.2225,,4.258806452
23/03/2017,4.21,,4.265258065
24/03/2017,4.2475,,4.269290323
27/03/2017,4.2075,,4.270822581
28/03/2017,4.245,,4.274370968
29/03/2017,4.255,,4.277354839
30/03/2017,4.21,,4.279693548
31/03/2017,4.265,,4.280419355
03/04/2017,4.2775,,4.279693548
04/04/2017,4.27,,4.279451613
05/04/2017,4.2975,,4.279048387
06/04/2017,4.2325,,4.280822581
07/04/2017,4.24,,4.284370968
10/04/2017,4.2875,,4.286145161
11/04/2017,4.3325,,4.287354839
12/04/2017,4.3325,,4.286548387
13/04/2017,4.2975,,4.28816129
17/04/2017,4.21,,4.288080645
18/04/2017,4.225,,4.290741935
19/04/2017,4.19,,4.29283871
20/04/2017,4.0625,,4.296225806
21/04/2017,4.05,,4.303725806
24/04/2017,4.025,,4.313645161
25/04/2017,4.124,,4.327274194
26/04/2017,4.1525,,4.33916129
27/04/2017,4.2415,,4.349
28/04/2017,4.295,,4.352177419
01/05/2017,4.56,,4.357177419
02/05/2017,4.54,,4.352983871
03/05/2017,4.54,,4.352903226
04/05/2017,4.3775,,4.356532258
05/05/2017,4.4225,,4.365967742
08/05/2017,4.335,,4.375725806
09/05/2017,4.295,,4.385725806
10/05/2017,4.3175,,4.395967742
11/05/2017,4.3375,,4.405
12/05/2017,4.3275,,4.410241935
15/05/2017,4.2325,,4.417870968
16/05/2017,4.2425,,4.430870968
17/05/2017,4.27,,4.451983871
18/05/2017,4.2575,,4.482951613
19/05/2017,4.3525,,4.524645161
22/05/2017,4.3425,,4.564887097
23/05/2017,4.295,,4.598677419
24/05/2017,4.325,,4.632709677
25/05/2017,4.3075,,4.670612903
26/05/2017,4.3825,,4.710048387
30/05/2017,4.295,,4.741903226
31/05/2017,4.2925,,4.768435484
01/06/2017,4.29,,4.794725806
02/06/2017,4.295,,4.819564516
05/06/2017,4.295,,4.843516129
06/06/2017,4.3575,,4.867225806
07/06/2017,4.4475,,4.889806452
08/06/2017,4.4925,,4.907387097
09/06/2017,4.4575,,4.920129032
12/06/2017,4.34,,4.929241935
13/06/2017,4.45,,4.943354839
14/06/2017,4.43,,4.954564516
15/06/2017,4.5375,,4.966822581
16/06/2017,4.6525,,4.973516129
19/06/2017,4.67,,4.972225806
20/06/2017,4.725,,4.970209677
21/06/2017,4.645,,4.965451613
22/06/2017,4.6125,,4.962306452
23/06/2017,4.5975,,4.963032258
26/06/2017,4.5,,4.962145161
27/06/2017,4.564,,4.965209677
28/06/2017,4.6355,,4.960080645
29/06/2017,4.897,,4.952241935
30/06/2017,5.23,,4.936532258
03/07/2017,5.55,,4.906370968
05/07/2017,5.6,,4.862580645
06/07/2017,5.39,,4.815483871
07/07/2017,5.35,,4.775806452
10/07/2017,5.5,,4.735322581
11/07/2017,5.53,,4.68766129
12/07/2017,5.37,,4.639354839
13/07/2017,5.1175,,4.598064516
14/07/2017,5.1075,,4.565080645
17/07/2017,5.06,,4.53116129
18/07/2017,5.0375,,4.50133871
19/07/2017,5.03,,4.474080645
20/07/2017,5.0575,,4.450419355
21/07/2017,4.9925,,4.428806452
24/07/2017,4.8875,,4.41066129
25/07/2017,4.74,,4.396790323
26/07/2017,4.7775,,4.384935484
27/07/2017,4.7975,,4.372032258
28/07/2017,4.81,,4.357516129
31/07/2017,4.745,,4.344935484
01/08/2017,4.6125,,4.334854839
02/08/2017,4.6075,,4.328967742
03/08/2017,4.5775,,4.325177419
04/08/2017,4.5475,,4.320580645
07/08/2017,4.635,,4.316790323
08/08/2017,4.57,,4.312354839
09/08/2017,4.595,,4.310903226
10/08/2017,4.405,,4.307677419
11/08/2017,4.3925,,4.312032258
14/08/2017,4.41,,4.316709677
15/08/2017,4.295,,4.323322581
16/08/2017,4.1925,,4.331548387
17/08/2017,4.14,,4.340903226
18/08/2017,4.16,,4.350822581
21/08/2017,4.095,,4.361145161
22/08/2017,4.0225,,4.371629032
23/08/2017,4.0325,,4.384048387
24/08/2017,4.09,,4.397032258
25/08/2017,4.095,,4.405741935
28/08/2017,4.056,,4.414048387
29/08/2017,4.1355,,4.422967742
30/08/2017,4.1925,,4.428435484
31/08/2017,4.2965,,4.434967742
01/09/2017,4.3875,,4.437177419
05/09/2017,4.43,,4.435887097
06/09/2017,4.4575,,4.431693548
07/09/2017,4.3725,,4.4275
08/09/2017,4.3775,,4.423870968
11/09/2017,4.3475,,4.423548387
12/09/2017,4.42,,4.424596774
13/09/2017,4.4325,,4.4225
14/09/2017,4.43,,4.418790323
15/09/2017,4.49,,4.413709677
18/09/2017,4.435,,4.405887097
19/09/2017,4.43,,4.397822581
20/09/2017,4.4975,,4.389758065
21/09/2017,4.525,,4.382096774
22/09/2017,4.495,,4.373467742
25/09/2017,4.54,,4.367419355
26/09/2017,4.5375,,4.358790323
27/09/2017,4.615,,4.350080645
28/09/2017,4.55,,4.339596774
29/09/2017,4.4825,,4.332016129
02/10/2017,4.4475,,4.324274194
03/10/2017,4.48,,4.318870968
04/10/2017,4.42,,4.30983871
05/10/2017,4.4075,,4.303225806
06/10/2017,4.435,,4.298870968
09/10/2017,4.36,,4.291935484
10/10/2017,4.3525,,4.288306452
11/10/2017,4.3325,,4.284274194
12/10/2017,4.305,,4.278629032
13/10/2017,4.395,,4.273064516
16/10/2017,4.365,,4.266177419
17/10/2017,4.3475,,4.263258065
18/10/2017,4.3,,4.26116129
19/10/2017,4.3275,,4.263903226
20/10/2017,4.26,,4.264709677
23/10/2017,4.3675,,4.266887097
24/10/2017,4.38,,4.263177419
25/10/2017,4.355,,4.257854839
26/10/2017,4.3175,,4.252532258
27/10/2017,4.2725,,4.246645161
30/10/2017,4.2475,,4.241322581
31/10/2017,4.185,,4.238741935
01/11/2017,4.18,,4.23866129
02/11/2017,4.26,,4.238741935
03/11/2017,4.2575,,4.236967742
06/11/2017,4.3075,,4.234951613
07/11/2017,4.2725,,4.232612903
08/11/2017,4.2675,,4.232532258
09/11/2017,4.29,,4.231887097
10/11/2017,4.315,,4.229709677
13/11/2017,4.2425,,4.228580645
14/11/2017,4.28,,4.229709677
15/11/2017,4.2,,4.229387097
16/11/2017,4.215,,4.233741935
17/11/2017,4.2725,,4.238419355
20/11/2017,4.22,,4.240596774
21/11/2017,4.2475,,4.243419355
22/11/2017,4.2275,,4.244387097
24/11/2017,4.1575,,4.247451613
27/11/2017,4.1325,,4.253419355
28/11/2017,4.1815,,4.259870968
29/11/2017,4.2745,,4.260629032
30/11/2017,4.2825,,4.257096774
01/12/2017,4.385,,4.254919355
04/12/2017,4.3525,,4.250645161
05/12/2017,4.3275,,4.246612903
06/12/2017,4.2525,,4.244354839
07/12/2017,4.215,,4.243145161
08/12/2017,4.19,,4.246854839
11/12/2017,4.135,,4.251854839
12/12/2017,4.1075,,4.260725806
13/12/2017,4.1675,,4.273145161
14/12/2017,4.1825,,4.286209677
15/12/2017,4.1825,,4.297016129
18/12/2017,4.205,,4.307580645
19/12/2017,4.195,,4.316048387
20/12/2017,4.235,,4.322741935
21/12/2017,4.27,,4.330080645
22/12/2017,4.2475,,4.340887097
26/12/2017,4.2225,,4.351048387
27/12/2017,4.28,,4.359677419
28/12/2017,4.2775,,4.371290323
29/12/2017,4.27,,4.381935484
02/01/2018,4.335,,4.391209677
03/01/2018,4.36,,4.400322581
04/01/2018,4.34,,4.40733871
05/01/2018,4.3075,,4.412258065
08/01/2018,4.2775,,4.417580645
09/01/2018,4.3225,,4.42516129
10/01/2018,4.3425,,4.432387097
11/01/2018,4.3325,,4.442241935
12/01/2018,4.205,,4.454580645
16/01/2018,4.165,,4.477935484
17/01/2018,4.215,,4.509870968
18/01/2018,4.2525,,4.535193548
19/01/2018,4.2275,,4.562290323
22/01/2018,4.2575,,4.589467742
23/01/2018,4.215,,4.612532258
24/01/2018,4.33,,4.637612903
25/01/2018,4.345,,4.655758065
26/01/2018,4.41,,4.673903226
29/01/2018,4.4925,,4.688580645
30/01/2018,4.5725,,4.701322581
31/01/2018,4.5175,,4.708258065
01/02/2018,4.51,,4.713419355
02/02/2018,4.4675,,4.71333871
05/02/2018,4.4025,,4.715354839
06/02/2018,4.4625,,4.719629032
07/02/2018,4.605,,4.722693548
08/02/2018,4.5625,,4.722612903
09/02/2018,4.49,,4.721967742
12/02/2018,4.64,,4.721967742
13/02/2018,4.6075,,4.716
14/02/2018,4.5575,,4.712854839
15/02/2018,4.6175,,4.709790323
16/02/2018,4.5775,,4.708419355
20/02/2018,4.4925,,4.707774194
21/02/2018,4.4725,,4.712774194
22/02/2018,4.5125,,4.72083871
23/02/2018,4.5465,,4.733580645
26/02/2018,4.648,,4.745629032
27/02/2018,4.715,,4.752870968
28/02/2018,4.929,,4.755935484
01/03/2018,5.155,,4.749354839
02/03/2018,5,,4.732177419
05/03/2018,5.0925,,4.721290323
06/03/2018,5.07,,4.710322581
07/03/2018,4.9725,,4.700564516
08/03/2018,4.9925,,4.689596774
09/03/2018,4.8925,,4.677419355
12/03/2018,4.9075,,4.672016129
13/03/2018,4.865,,4.671387097
14/03/2018,4.8875,,4.67066129
15/03/2018,4.7875,,4.673419355
16/03/2018,4.6775,,4.683790323
19/03/2018,4.5075,,4.703629032
20/03/2018,4.53,,4.728145161
21/03/2018,4.535,,4.755564516
22/03/2018,4.5575,,4.779032258
23/03/2018,4.6025,,4.797016129
26/03/2018,4.5425,,4.814516129
27/03/2018,4.49,,4.83266129
28/03/2018,4.455,,4.851209677
29/03/2018,4.51,,4.868387097
02/04/2018,4.4625,,4.881370968
03/04/2018,4.575,,4.896612903
04/04/2018,4.5575,,4.908467742
05/04/2018,4.6475,,4.921935484
06/04/2018,4.7225,,4.939193548
09/04/2018,4.9075,,4.950483871
10/04/2018,4.92,,4.960403226
11/04/2018,4.8725,,4.972983871
12/04/2018,4.81,,4.986854839
13/04/2018,4.725,,5.006854839
16/04/2018,4.6225,,5.0275
17/04/2018,4.6625,,5.046774194
18/04/2018,4.7525,,5.066129032
19/04/2018,4.7675,,5.081612903
20/04/2018,4.6325,,5.090806452
23/04/2018,4.615,,5.105887097
24/04/2018,4.725,,5.124677419
25/04/2018,4.888,,5.142177419
26/04/2018,4.8425,,5.152241935
27/04/2018,4.973,,5.162
30/04/2018,5.109,,5.174
01/05/2018,5.2925,,5.175806452
02/05/2018,5.2675,,5.166854839
03/05/2018,5.38,,5.158064516
04/05/2018,5.2625,,5.142580645
07/05/2018,5.115,,5.126935484
08/05/2018,5.145,,5.119435484
09/05/2018,5.105,,5.113225806
10/05/2018,5.065,,5.107016129
11/05/2018,4.9875,,5.097419355
14/05/2018,4.9125,,5.088854839
15/05/2018,4.935,,5.086225806
16/05/2018,4.9425,,5.082483871
17/05/2018,4.975,,5.0845
18/05/2018,5.1825,,5.078935484
21/05/2018,5.0725,,5.070145161
22/05/2018,5.215,,5.069580645
23/05/2018,5.31,,5.067564516
24/05/2018,5.3025,,5.060145161
25/05/2018,5.43,,5.047806452
29/05/2018,5.365,,5.024822581
30/05/2018,5.22,,5.008048387
31/05/2018,5.2625,,4.999983871
01/06/2018,5.2325,,4.987806452
04/06/2018,5.0525,,4.979580645
05/06/2018,5.1,,4.976112903
06/06/2018,5.1975,,4.974258065
07/06/2018,5.2675,,4.973048387
08/06/2018,5.2,,4.968854839
11/06/2018,5.145,,4.965709677
12/06/2018,5.345,,4.974822581
13/06/2018,5.165,,4.975467742
14/06/2018,5.015,,4.979983871
15/06/2018,4.995,,4.9945
18/06/2018,4.9,,5.012
19/06/2018,4.7775,,5.034016129
20/06/2018,4.8825,,5.060709677
21/06/2018,4.9525,,5.082645161
22/06/2018,4.9125,,5.108209677
25/06/2018,4.7675,,5.133048387
26/06/2018,4.722,,5.163129032
27/06/2018,4.831,,5.192903226
28/06/2018,4.819,,5.213435484
29/06/2018,5.005,,5.230080645
02/07/2018,4.8025,,5.243387097
03/07/2018,4.91,,5.26016129
05/07/2018,5.055,,5.276693548
06/07/2018,5.1525,,5.294435484
09/07/2018,5.08,,5.303145161
10/07/2018,4.92,,5.309354839
11/07/2018,4.7175,,5.320322581
12/07/2018,4.845,,5.336532258
13/07/2018,4.97,,5.346290323
16/07/2018,4.885,,5.347016129
17/07/2018,4.9775,,5.351774194
18/07/2018,4.945,,5.360935484
19/07/2018,5.0425,,5.370516129
20/07/2018,5.16,,5.382080645
23/07/2018,5.1375,,5.387080645
24/07/2018,5.1025,,5.38966129
25/07/2018,5.4275,,5.390790323
26/07/2018,5.365,,5.380629032
27/07/2018,5.305,,5.377967742
30/07/2018,5.465,,5.374177419
31/07/2018,5.5375,,5.361354839
01/08/2018,5.5825,,5.343048387
02/08/2018,5.605,,5.327967742
03/08/2018,5.5625,,5.310467742
06/08/2018,5.745,,5.295709677
07/08/2018,5.6825,,5.278935484
08/08/2018,5.7,,5.26466129
09/08/2018,5.645,,5.249096774
10/08/2018,5.4675,,5.237
13/08/2018,5.335,,5.228612903
14/08/2018,5.4175,,5.223451613
15/08/2018,5.3225,,5.214177419
16/08/2018,5.4225,,5.206677419
17/08/2018,5.605,,5.196112903
20/08/2018,5.4225,,5.182806452
21/08/2018,5.2725,,5.174096774
22/08/2018,5.26,,5.171112903
23/08/2018,5.22,,5.1695
24/08/2018,5.1475,,5.166919355
27/08/2018,4.9925,,5.167
28/08/2018,5.0325,,5.170629032
29/08/2018,5.2615,,5.17216129
30/08/2018,5.242,,5.169290323
31/08/2018,5.401,,5.169548387
04/09/2018,5.315,,5.164193548
05/09/2018,5.2175,,5.159677419
06/09/2018,5.1375,,5.156854839
07/09/2018,5.1125,,5.157177419
10/09/2018,5.2825,,5.156129032
11/09/2018,5.1875,,5.149919355
12/09/2018,5.0675,,5.143709677
13/09/2018,4.97,,5.137419355
14/09/2018,5.115,,5.140080645
17/09/2018,5.0625,,5.138709677
18/09/2018,5.105,,5.136612903
19/09/2018,5.225,,5.133387097
20/09/2018,5.24,,5.128709677
21/09/2018,5.2175,,5.123790323
24/09/2018,5.27,,5.119112903
25/09/2018,5.2075,,5.114274194
26/09/2018,5.175,,5.110887097
27/09/2018,5.13,,5.107741935
28/09/2018,5.09,,5.104193548
01/10/2018,5.095,,5.10766129
02/10/2018,5.1925,,5.107096774
03/10/2018,5.1525,,5.101854839
04/10/2018,5.18,,5.098709677
05/10/2018,5.21,,5.095080645
08/10/2018,5.14,,5.087822581
09/10/2018,5.15,,5.083548387
10/10/2018,5.105,,5.078306452
11/10/2018,5.08,,5.07483871
12/10/2018,5.1725,,5.074677419
15/10/2018,5.25,,5.069016129
16/10/2018,5.235,,5.061951613
17/10/2018,5.175,,5.055419355
18/10/2018,5.13,,5.054854839
19/10/2018,5.1475,,5.057516129
22/10/2018,5.08,,5.060016129
23/10/2018,5.09,,5.063241935
24/10/2018,4.995,,5.06533871
25/10/2018,4.8725,,5.075580645
26/10/2018,5.0525,,5.08783871
29/10/2018,5.0725,,5.092919355
30/10/2018,4.9975,,5.099129032
31/10/2018,5.005,,5.110822581
01/11/2018,5.08,,5.12033871
02/11/2018,5.0875,,5.129129032
05/11/2018,5.0725,,5.136870968
06/11/2018,5.12,,5.141790323
07/11/2018,5.1025,,5.1455
08/11/2018,5.0775,,5.146709677
09/11/2018,5.02,,5.149532258
12/11/2018,5.1975,,5.152112903
13/11/2018,5.0775,,5.149129032
14/11/2018,5.03,,5.15033871
15/11/2018,5.055,,5.150419355
16/11/2018,5.0675,,5.150822581
19/11/2018,4.985,,5.153080645
20/11/2018,5.0075,,5.159048387
21/11/2018,4.9875,,5.164209677
23/11/2018,4.9975,,5.17033871
26/11/2018,5.075,,5.176870968
27/11/2018,4.997,,5.178887097
28/11/2018,5.031,,5.185274194
29/11/2018,5.0325,,5.188870968
30/11/2018,5.1575,,5.191370968
03/12/2018,5.2125,,5.190322581
04/12/2018,5.225,,5.189193548
05/12/2018,5.18,,5.18766129
06/12/2018,5.155,,5.188709677
07/12/2018,5.3125,,5.192096774
10/12/2018,5.2525,,5.188951613
11/12/2018,5.21,,5.187258065
12/12/2018,5.265,,5.186532258
13/12/2018,5.36,,5.182258065
14/12/2018,5.3,,5.176048387
17/12/2018,5.3525,,5.171693548
18/12/2018,5.3275,,5.168145161
19/12/2018,5.225,,5.165887097
20/12/2018,5.235,,5.167419355
21/12/2018,5.14,,5.168225806
24/12/2018,5.165,,5.167983871
26/12/2018,5.1,,5.168225806
27/12/2018,5.105,,5.170887097
28/12/2018,5.115,,5.173951613
